OBJECTID,Trail Segment Type,Location,Status,Structure ID,Material,Map Miles,Width (ft),Structure Type,Structure Tonnage,Trail Name,Owner,ADA,Shape__Length,Closure Status,Trailhead ID,GlobalID,AccessAddress,CouncilDistrict
763,Structure,Crabtree Valley Segment - # 2008,Existing,2008,Concrete,0.01843932,10,Underpass,,Crabtree Creek Trail,COR,YES,97.3595905086924,OPEN,90,fc62d9b0-88ae-4ce6-93fa-5a75a9fc51e5,4498 Crabtree Valley Ave,E
764,Structure,Crabtree Valley Segment - # 2009,Existing,2009,Concrete,0.03044246,10,Underpass,,Crabtree Creek Trail,COR,YES,160.736174596996,OPEN,86,3c2282e2-6d42-4718-9d64-70268033c08a,2103 North Hills Dr,A
765,Structure,Crabtree Valley Segment - # 2010,Existing,2010,Concrete,0.01052309,10,Underpass,,Crabtree Creek Trail,COR,YES,55.5619108011977,OPEN,86,ae42ae95-cbdf-4f3e-b78f-46d1ee63c1d1,2103 North Hills Dr,A
766,Trail,Crabtree Valley Segment,Existing,NA,Concrete,0.00651686,10,NA,0,Crabtree Creek Trail,COR,YES,34.4090383573141,OPEN,86,7df3fe77-9a60-4744-8c66-217b17db8661,2103 North Hills Dr,A
767,Trail,Crabtree Valley Segment,Existing,NA,Asphalt,0.01395995,10,NA,0,Crabtree Creek Trail,COR,YES,73.7085100884503,OPEN,86,22b4cb03-e298-448d-bd1b-090779b4a885,2103 North Hills Dr,A
768,Trail,Crabtree Valley Segment,Existing,NA,Asphalt,0.14253888,10,NA,0,Crabtree Creek Trail,COR,YES,752.605281653036,OPEN,86,2287e35d-5ab0-42a6-a138-39de3b34f312,2103 North Hills Dr,A
769,Trail,Ironwood Segment,Existing,NA,Asphalt,0.04468438,10,NA,0,Mine Creek Trail,COR,NO,235.933521940667,OPEN,185,26e4e7ff-0e4a-4f87-8c39-b517dce4eb9a,4812 North Hills Dr,A
770,Trail,Ironwood Segment,Existing,NA,Asphalt,0.15406302,10,NA,0,Mine Creek Trail,COR,NO,813.441399533751,OPEN,184,1df67689-4aaa-4e44-9842-e607625a666a,4797 North Hills Dr,A
771,Structure,Ironwood Segment -  # 27,Existing,27,Wood Decking,0.05376924,10,Bridge,5,Mine Creek Trail,COR,NO,283.901569833553,OPEN,184,b2e09779-23ba-4c17-ac16-5fe3b0e64782,4797 North Hills Dr,A
772,Trail,Ironwood Segment,Existing,NA,Asphalt,0.00876237,10,NA,0,Mine Creek Trail,COR,NO,46.2653145240327,OPEN,186,2109f8bd-1b86-40bd-b6a6-87ab777cc91a,5109 North Hills Dr,A
773,Trail,Inman Connector Segment,Existing,NA,Asphalt,0.00266241,10,NA,0,Mine Creek Trail,COR,YES,14.0575099392884,OPEN,183,c9c207a3-7a83-43a5-b8fb-a24c7d47b077,1810 Stannard Trl,A
774,Structure,Ironwood Segment -  # 29,Existing,29,Wood Decking,0.00189255,12,Bridge,5,Mine Creek Trail,COR,YES,9.99268110304842,OPEN,186,fc5022a2-dee3-47b5-9303-6ea809c6ff7a,5109 North Hills Dr,A
775,Trail,Ironwood Segment,Existing,NA,Asphalt,0.00764584,8,NA,0,Mine Creek Trail,COR,NO,40.3700602287989,OPEN,186,5724affc-ffb4-4d29-89a0-4a99dad3e4a4,5109 North Hills Dr,A
776,Trail,Ironwood Segment,Existing,NA,Asphalt,0.18569993,10,NA,0,Mine Creek Trail,COR,NO,980.243662725101,OPEN,186,f960b2ff-149d-41ec-bff0-f393f43ab7d1,5109 North Hills Dr,A
777,Trail,Ironwood Segment,Existing,NA,Asphalt,0.0551334,8,NA,0,Mine Creek Trail,COR,NO,291.10433393059,OPEN,355,cb4444f8-ab29-47ba-84d3-b06063afc00a,1142 W Millbrook Rd,A
778,Structure,Ironwood Segment -  # 31,Existing,31,Wood Decking,0.0013175,10,Bridge,5,Mine Creek Trail,COR,YES,6.95639846256046,OPEN,355,63465ef1-cf74-4946-8e66-186b582c4d2e,1142 W Millbrook Rd,A
779,Structure,Ironwood Segment -  # 34,Existing,34,Wood Decking,0.00651433,8,Bridge,5,Mine Creek Trail,COR,NO,34.3956838194832,OPEN,355,7b047e81-48d1-4bee-8b9d-6e4bd2cb49dd,1142 W Millbrook Rd,A
780,Trail,Ironwood Segment,Existing,NA,Asphalt,0.01133692,8,NA,0,Mine Creek Trail,COR,NO,59.8589152481851,OPEN,355,1acefdd2-396f-4ad0-806b-7a319af30ad4,1142 W Millbrook Rd,A
781,Trail,Shelley Lake Segment,Existing,NA,Asphalt,0.02901169,8,NA,0,Mine Creek Trail,COR,NO,153.18173918565,OPEN,355,4239828e-8223-40fd-a4ee-9ad76a84c106,1142 W Millbrook Rd,A
782,Trail,Shelley Lake Segment,Existing,NA,Asphalt,0.12942286,12,NA,0,Mine Creek Trail,COR,NO,683.352715193846,OPEN,356,3d3478f5-d62c-4712-8021-3f64cc62fe05,1342 W Millbrook Rd,A
783,Trail,Shelley Lake Segment,Existing,NA,Asphalt,0.0248626,12,NA,0,Mine Creek Trail,COR,NO,131.274544515026,OPEN,356,27a8cb78-51e5-4412-a65d-308d79634399,1342 W Millbrook Rd,A
784,Trail,Lake Park Segment,Existing,NA,Natural,0.05700895,6,NA,0,Mine Creek Trail,COR,NO,301.007244869321,OPEN,200,4a48cae9-1700-4f40-a8f4-c3f3e0baffe9,6330 Rushingbrook Dr,A
785,Trail,Lake Park Segment,Existing,NA,Natural,0.09126599,6,NA,0,Mine Creek Trail,COR,NO,481.884450684134,OPEN,201,27abb473-d827-4b6d-af71-904f4c38d8cc,6331 Rushingbrook Dr,A
786,Trail,Lake Park Segment,Existing,NA,Natural,0.08524342,6,NA,0,Mine Creek Trail,COR,NO,450.085271924998,OPEN,356,08523df9-9579-46c7-8465-fb549eae1419,1342 W Millbrook Rd,A
787,Structure,Lake Park Segment -  # 22,Existing,22,Wood Decking,0.00909091,6,Bridge,0,Mine Creek Trail,COR,NO,48.0000265886778,OPEN,356,994e2de4-9558-408c-adbc-3900537b3167,1342 W Millbrook Rd,A
788,Trail,Lake Park Segment,Existing,NA,Natural,0.14982654,6,NA,0,Mine Creek Trail,COR,NO,791.08414759543,OPEN,200,d3a49a36-314d-46fd-a036-1434a5470983,6330 Rushingbrook Dr,A
789,Structure,Lake Park Segment -  # 25,Existing,25,Wood Decking,0.01893933,5,Bridge,0,Mine Creek Trail,COR,NO,99.999652826353,OPEN,200,f994ff1f-2c79-4897-8980-5a05394bf14f,6330 Rushingbrook Dr,A
790,Trail,Lake Park Segment,Existing,NA,Natural,0.04470988,6,NA,0,Mine Creek Trail,COR,NO,236.068173813721,OPEN,200,2f6aec47-90a4-40cf-abde-41e9ebda0f06,6330 Rushingbrook Dr,A
791,Structure,Lake Park Segment -  # 24,Existing,24,Wood Decking,0.00454546,6,Bridge,0,Mine Creek Trail,COR,NO,24.0000191183604,OPEN,200,166cbc59-47f7-4298-bbbf-904d74c60755,6330 Rushingbrook Dr,A
792,Trail,Lake Park Segment,Existing,NA,Natural,0.03651769,6,NA,0,Mine Creek Trail,COR,NO,192.813389799413,OPEN,200,0561bccb-0990-457d-b05f-c8d28fe3f915,6330 Rushingbrook Dr,A
793,Structure,Lake Park Segment -  # 134,Existing,134,Wood Decking,0.00340905,0,Bridge,5,Mine Creek Trail,COR,NO,17.999777563605,OPEN,200,6d619d36-a400-4768-b5f9-499af7844ba0,6330 Rushingbrook Dr,A
794,Trail,Shelley Lake Segment,Existing,NA,Asphalt,0.29280848,8,NA,0,Mine Creek Trail,COR,NO,1546.02877588115,OPEN,357,c2c83070-6f9f-481a-8571-204ae8134a2a,6322 Lakeway Dr,A
795,Trail,Snelling Branch Trail,Existing,NA,Asphalt,0.14296281,8,NA,0,Snelling Branch Trail,COR,NO,754.644620006199,OPEN,358,de34bf62-4bde-4589-abe5-aa3329cd8d0d,6018 North Hills Dr,A
796,Trail,Snelling Branch Trail,Existing,NA,Asphalt,0.04874948,8,NA,0,Snelling Branch Trail,COR,NO,257.379461186623,OPEN,362,5e93d4f2-b20e-4a34-bcf2-20519e9f6a56,727 Northclift Dr,A
797,Trail,Snelling Branch Trail,Existing,NA,Asphalt,0.18705323,8,NA,0,Snelling Branch Trail,COR,NO,987.451346581763,OPEN,359,0d90d9de-ad0a-494e-8139-3c15d0bcf590,6019 North Hills Dr,A
798,Trail,Snelling Branch Trail,Existing,NA,Asphalt,0.03179111,8,NA,0,Snelling Branch Trail,COR,NO,167.829927186997,OPEN,360,1a0619f0-4722-48ad-9466-f7d162d95636,6142 Dixon Dr,A
799,Trail,Snelling Branch Trail,Existing,NA,Asphalt,0.11400832,8,NA,0,Snelling Branch Trail,COR,NO,601.963944118365,OPEN,361,20d1a2de-1b7b-47a2-92bf-55a1cc98bbec,723 Northclift Dr,A
800,Trail,Snelling Branch Trail,Existing,NA,Asphalt,0.29746228,8,NA,0,Snelling Branch Trail,COR,NO,1570.26066948457,OPEN,360,dadf22f0-fbad-491c-8038-237a6b02146e,6142 Dixon Dr,A
801,Trail,Snelling Branch Trail,Existing,NA,Asphalt,0.00535006,8,NA,0,Snelling Branch Trail,COR,NO,28.2483094943271,OPEN,360,a727666d-bac6-4989-ac92-d13970713678,6142 Dixon Dr,A
802,Structure,Snelling Branch Trail,Existing,16,Wood Decking,0.00410656,6,Bridge,5,Snelling Branch Trail,COR,NO,21.6826430106081,OPEN,360,bf9609f2-8887-4b64-9228-a2e0477a1c6a,6142 Dixon Dr,A
803,Trail,Shelley Lake Segment,Existing,NA,Asphalt,0.11684486,8,NA,0,Mine Creek Trail,COR,NO,616.940880857254,OPEN,54,35c8d2c4-51a4-47c3-a6fd-03ead35b5866,6199 North Hills Dr,A
804,Trail,Bent Creek Segment,Existing,NA,Asphalt,0.00934291,10,NA,0,Mine Creek Trail,COR,NO,49.3305406062747,OPEN,54,a23b1a6c-2e99-441a-8412-c8b827dc3b4b,6199 North Hills Dr,A
805,Structure,Bent Creek Segment - # 2015,Existing,2015,Asphalt,0.01639521,10,Underpass,,Mine Creek Trail,COR,NO,86.5667141582548,OPEN,54,8d98f521-f940-485f-b4bd-38c0119ae20d,6199 North Hills Dr,A
806,Trail,Bent Creek Segment,Existing,NA,Asphalt,0.27065176,10,NA,0,Mine Creek Trail,COR,NO,1429.00078981365,OPEN,56,0fedea9b-aee2-42c0-adfd-6233e44f447a,883 Lynn Rd,A
807,Trail,Bent Creek Segment,Existing,NA,Asphalt,0.02038765,10,NA,0,Mine Creek Trail,COR,YES,107.646800573571,OPEN,56,75bc9e1c-73c1-40a1-a0c5-1fc38e6f6f15,883 Lynn Rd,A
808,Structure,Bent Creek Segment - # 2016,Existing,2016,Asphalt,0.01870673,10,Underpass,,Mine Creek Trail,COR,YES,98.7715257690078,OPEN,56,6dfbac32-def1-4f39-9f1a-c26b0809f257,883 Lynn Rd,A
809,Trail,Bent Creek Segment,Existing,NA,Asphalt,0.01228459,10,NA,0,Mine Creek Trail,COR,YES,64.862623522037,OPEN,55,dbabb332-3926-4ef0-b983-0203e123263b,882 Lynn Rd,A
810,Trail,Bent Creek Segment,Existing,NA,Asphalt,0.05618805,10,NA,0,Mine Creek Trail,COR,YES,296.672919639661,OPEN,55,18a7f218-c888-4b60-b73c-3d16887626f8,882 Lynn Rd,A
811,Trail,Sawmill Segment ,Existing,NA,Natural,0.07787795,2,NA,0,Mine Creek Trail,COR,NO,411.195594976076,OPEN,354,6b05c267-c273-4c82-b0e0-de9e8aa8e535,411 Sawmill Rd,A
812,Trail,Sawmill Segment,Existing,NA,Natural,0.12255718,2,NA,0,Mine Creek Trail,COR,NO,647.101927416001,OPEN,354,eb58ac4e-5e52-41cb-b3f6-096904734e8a,411 Sawmill Rd,A
813,Trail,Sawmill Segment,Existing,NA,Natural,0.05825771,2,NA,0,Mine Creek Trail,COR,NO,307.600710095354,OPEN,354,0fb94c81-20c1-4295-b3f1-75b5b40b58da,411 Sawmill Rd,A
814,Trail,Sawmill Segment,Existing,NA,Natural,0.08720696,2,NA,0,Mine Creek Trail,COR,NO,460.452727478323,OPEN,354,69bcfa77-c62c-4933-b649-8e46e16d0377,411 Sawmill Rd,A
815,Trail,Sawmill Segment,Existing,NA,Natural,0.22636338,4,NA,0,Mine Creek Trail,COR,NO,1195.19866979932,OPEN,354,37aad10b-f351-4771-93d7-1ec65b517ce6,411 Sawmill Rd,A
816,Structure,Sawmill Segment -  # 7,Existing,7,Wood Decking,0.0030303,6,Bridge,0,Mine Creek Trail,COR,NO,15.9999783422219,OPEN,55,bd705aef-16af-489c-a46c-19ec38d5b95e,882 Lynn Rd,A
817,Structure,Sawmill Segment -  # 6,Existing,6,Wood Decking,0.00530303,5,Bridge,0,Mine Creek Trail,COR,NO,28.0000080361142,OPEN,354,5c3d53a4-57af-44ca-9ab7-545789a08cb1,411 Sawmill Rd,A
818,Structure,Sawmill Segment -  # 5,Existing,5,Wood Decking,0.01136367,4,Bridge,0,Mine Creek Trail,COR,NO,60.0001951354593,OPEN,354,d937a2b9-4f78-4b9c-9e85-d4a932051e7e,411 Sawmill Rd,A
819,Structure,Sawmill Segment -  # 4,Existing,4,Wood Decking,0.00303028,6,Bridge,0,Mine Creek Trail,COR,NO,15.9998636253825,OPEN,354,a22edb9c-efd6-4fa0-992d-d22d3a649155,411 Sawmill Rd,A
820,Structure,Sawmill Segment -  # 3,Existing,3,Wood Decking,0.00321971,5,Bridge,0,Mine Creek Trail,COR,NO,17.0000430544047,OPEN,354,1fff016a-e6d3-46f1-b424-b9fe95538fa0,411 Sawmill Rd,A
821,Trail,Sawmill Segment,Existing,NA,Natural,0.3206967,4,NA,0,Mine Creek Trail,COR,NO,1693.27857490295,OPEN,55,06c4257b-6c2e-4821-81c9-02ee3a60f17d,882 Lynn Rd,A
822,SidewalkConnection,East Fork Mine Creek Trail,Existing,NA,Concrete,0.0605460601832544,5,Sidewalk,0,East Fork Mine Creek Trail,COR,NO,319.683197689394,OPEN,107,5de8f498-e861-4737-955f-ac4840aa9723,7043 Mine Creek Ln,A
823,SidewalkConnection,East Fork Mine Creek Trail,Existing,NA,Concrete,0.0836882941354151,5,Sidewalk,0,East Fork Mine Creek Trail,COR,NO,441.874192926464,OPEN,104,f5fe718a-3adf-4d8e-9c0e-af15ecf2f901,6997 Six Forks Rd,A
824,Structure,Honeycutt Creek Trail - # 2024,Existing,2024,Asphalt,0.05003997,10,Tunnel,,Honeycutt Creek Trail,COR,NO,264.211015745466,OPEN,162,08a40ff4-4817-4dac-a145-3b7dd85e7e1c,8604 Carriage Tour Ln,
825,Trail,Honeycutt Creek Trail,Existing,NA,Asphalt,0.36318308,8,NA,0,Honeycutt Creek Trail,COR,NO,1917.10113516268,OPEN,167,972f02e9-8d8d-4ed2-b697-53bd97812985,1090 Clear Creek Farm Dr,
826,Structure,Honeycutt Creek Trail,Existing,353,Asphalt,0.03885904,12,NA,,Honeycutt Creek Trail,COR,NO,205.171162291169,OPEN,102,712f70d2-f365-41ef-ad4a-af8780aa1ff3,305 Chatterson Dr,A
827,Structure,Honeycutt Creek Trail,Existing,352,Wood Decking,0.1211537,10,Boardwalk,5,Honeycutt Creek Trail,COR,NO,639.522108025779,OPEN,162,de45d3ae-8c1c-4b64-99fd-7187e1246ec3,8604 Carriage Tour Ln,A
828,Trail,Honeycutt Creek Trail,Existing,NA,Asphalt,0.03158426,10,NA,0,Honeycutt Creek Trail,COR,NO,166.693805758129,OPEN,162,6cdfaedd-1beb-48c5-b88b-042cf186e40a,8604 Carriage Tour Ln,A
829,Structure,Honeycutt Creek Trail,Existing,351,Wood Decking,0.02688182,10,Boardwalk,5,Honeycutt Creek Trail,COR,NO,141.936027348458,OPEN,162,085d47f3-9c7e-49ee-82f5-f02fc8c8f727,8604 Carriage Tour Ln,A
830,Trail,Honeycutt Creek Trail,Existing,NA,Asphalt,0.02430296,10,NA,0,Honeycutt Creek Trail,COR,NO,128.294358206272,OPEN,162,997c4e20-1fe7-4ad8-9149-8520e3396620,8604 Carriage Tour Ln,A
831,Structure,Honeycutt Creek Trail,Existing,350,Wood Decking,0.07325675,10,Boardwalk,5,Honeycutt Creek Trail,COR,NO,386.731994879519,OPEN,162,174f9746-9923-4646-9f54-86daca129312,8604 Carriage Tour Ln,A
832,Trail,Honeycutt Creek Trail,Existing,NA,Asphalt,0.02134012,10,NA,0,Honeycutt Creek Trail,COR,NO,112.655588881236,OPEN,162,fa9eb143-ef18-48ab-aa7e-91588fb0d3a3,8604 Carriage Tour Ln,A
833,Structure,Honeycutt Creek Trail,Existing,349,Wood Decking,0.04820588,10,Boardwalk,5,Honeycutt Creek Trail,COR,NO,254.405350934396,OPEN,162,ba9be0d9-a0fc-4619-83f7-40363ea92122,8604 Carriage Tour Ln,A
834,Trail,Honeycutt Creek Trail,Existing,NA,Asphalt,0.00218002,10,NA,0,Honeycutt Creek Trail,COR,NO,11.510494112092,OPEN,162,e01b2c15-3a6a-490e-84dd-631ca2eca43f,8604 Carriage Tour Ln,A
835,Trail,Honeycutt Creek Trail,Existing,NA,Asphalt,0.00201178,10,NA,0,Honeycutt Creek Trail,COR,NO,10.6221971248122,OPEN,162,bad105b6-cb90-4a8f-80ea-3dc92d141824,8604 Carriage Tour Ln,
836,Structure,Honeycutt Creek Trail,Existing,348,Wood Decking,0.03819637,10,Boardwalk,5,Honeycutt Creek Trail,COR,NO,201.676816855502,OPEN,167,af895e64-dc55-48d0-8962-293cc4317443,1090 Clear Creek Farm Dr,
837,Trail,Honeycutt Creek Trail,Existing,NA,Asphalt,0.34765815,10,NA,0,Honeycutt Creek Trail,COR,NO,1834.83366871325,OPEN,167,90ba00d1-d228-4ef5-90b6-4956f2e1baa4,1090 Clear Creek Farm Dr,
838,Trail,Honeycutt Creek Trail,Existing,NA,Asphalt,0.35013758,10,NA,0,Honeycutt Creek Trail,COR,YES,1848.35296371337,OPEN,163,4097ce0b-8785-4de3-bf50-a908265b4fa4,1091 Clear Creek Farm Dr,
839,Trail,Honeycutt Creek Trail,Existing,NA,Asphalt,0.23264973,10,NA,0,Honeycutt Creek Trail,COR,YES,1228.28253756796,OPEN,169,335e1b5b-4cbe-4110-8432-2835f0284474,12401 Durant Rd,
840,Trail,Honeycutt Creek Trail,Existing,NA,Natural,0.32653231,6,NA,0,Honeycutt Creek Trail,COR,NO,1723.51158644171,OPEN,165,ee72d7f7-cf80-4e5b-aa4b-f1e2a10703ee,12400 Durant Rd,
841,Structure,Honeycutt Creek Trail,Existing,346,Wood Decking,0.00302598,6,Bridge,0,Honeycutt Creek Trail,COR,NO,15.9729450989221,OPEN,165,f86bba39-a1fd-4a15-87ba-5125f4489846,12400 Durant Rd,
842,Trail,Honeycutt Creek Trail,Existing,NA,Natural,0.22292127,6,NA,0,Honeycutt Creek Trail,COR,NO,1176.70837979582,OPEN,165,7c36e7ce-23cd-460a-9bf7-04d4e991cb40,12400 Durant Rd,
843,Structure,Honeycutt Creek Trail,Existing,345,Wood Decking,0.01651742,6,Bridge,0,Honeycutt Creek Trail,COR,NO,87.2119953450777,OPEN,165,87bb7f9f-60cf-44c0-bbc1-731361b7210a,12400 Durant Rd,
844,Trail,Honeycutt Creek Trail,Existing,NA,Natural,0.20502573,6,NA,0,Honeycutt Creek Trail,COR,NO,1082.16444022455,OPEN,165,60af070a-ab84-4da0-b89e-b22ca3332d84,12400 Durant Rd,
845,Structure,Honeycutt Creek Trail,Existing,344,Wood Decking,0.01143073,6,Bridge,0,Honeycutt Creek Trail,COR,NO,60.3542789737026,OPEN,165,f9133743-22d1-4517-8abf-a72feeeb3208,12400 Durant Rd,
846,Trail,Honeycutt Creek Trail,Existing,NA,Natural,0.00338795,6,NA,0,Honeycutt Creek Trail,COR,NO,17.8883633382933,OPEN,165,1ee8348f-3f6a-471e-bfff-f768d104a127,12400 Durant Rd,
847,Trail,Honeycutt Creek Trail,Existing,NA,Natural,0.09836361,2,NA,0,Honeycutt Creek Trail,COR,NO,519.359849706321,OPEN,165,d7b951de-3604-4d50-85f0-454c5951bc4f,12400 Durant Rd,
848,Structure,Honeycutt Creek Trail,Existing,343,Wood Decking,0.0076291,7,Boardwalk,0,Honeycutt Creek Trail,COR,NO,40.2816359704865,OPEN,171,7360a910-5c38-4479-af24-3e4b1797223e,11821 Raven Ridge Rd,
849,Trail,Honeycutt Creek Trail,Existing,NA,Natural,0.3830365,2,NA,0,Honeycutt Creek Trail,COR,NO,2022.4327067956,OPEN,171,5a964acd-708b-48dc-8585-9ac9abf6132d,11821 Raven Ridge Rd,
850,Structure,Honeycutt Creek Trail,Existing,342,Wood Decking,0.00681351,7,Boardwalk,0,Honeycutt Creek Trail,COR,NO,35.9753459900034,OPEN,171,9c71bf06-e0f9-4ad9-961b-e93a51b7cb29,11821 Raven Ridge Rd,
851,Trail,Honeycutt Creek Trail,Existing,NA,Natural,0.01566656,2,NA,0,Honeycutt Creek Trail,COR,NO,82.7194588844605,OPEN,171,e84d3ba5-9714-4be7-bb9d-9ded33944eee,11821 Raven Ridge Rd,
852,Structure,Honeycutt Creek Trail,Existing,341,Wood Decking,0.00225835,7,Bridge,0,Honeycutt Creek Trail,COR,NO,11.9240896478411,OPEN,171,a8c3a79e-0d8e-4e5c-8189-a29e0a551645,11821 Raven Ridge Rd,
853,Trail,Honeycutt Creek Trail,Existing,NA,Natural,0.01586241,2,NA,0,Honeycutt Creek Trail,COR,NO,83.7535078247808,OPEN,171,f7c7f712-d865-49ac-ba3e-d54bbcc64cb1,11821 Raven Ridge Rd,
854,Structure,Honeycutt Creek Trail,Existing,340,Wood Decking,0.00680265,7,Boardwalk,0,Honeycutt Creek Trail,COR,NO,35.9179737867374,OPEN,171,fd2837e3-14ee-45b6-81cd-0d7353927fc7,11821 Raven Ridge Rd,
855,Trail,Honeycutt Creek Trail,Existing,NA,Natural,0.34569725,2,NA,0,Honeycutt Creek Trail,COR,NO,1825.28149554606,OPEN,171,05545678-2123-4002-bdcc-5977b75962c3,11821 Raven Ridge Rd,
856,Trail,Honeycutt Creek Trail,Existing,NA,Asphalt,0.01329831,10,NA,0,Honeycutt Creek Trail,COR,YES,70.1892141593169,OPEN,170,b2662bb8-c7d8-4e96-8b47-cc3608b11b48,12401 Durant Rd,
857,Structure,Honeycutt Creek Trail,Existing,347,Asphalt,0.00583282,9,NA,5,Honeycutt Creek Trail,COR,NO,30.7973130791182,OPEN,170,0b567845-7cc3-49c4-b83f-ee0c7bacf422,12401 Durant Rd,
858,Trail,East Fork Mine Creek Trail,Existing,NA,Asphalt,0.19042323,10,NA,0,East Fork Mine Creek Trail,COR,YES,1005.28271190488,OPEN,101,3e54637e-befe-4206-bd65-d417ae0a9b56,241 Newton Rd,A
859,Structure,East Fork Mine Creek Trail - # ,Existing,363,Metal,0.0143882,10,Boardwalk,5,East Fork Mine Creek Trail,COR,YES,75.9697020999988,OPEN,101,cc281d6e-8dbb-47a0-aacf-178a51e919a0,241 Newton Rd,A
860,Structure,East Fork Mine Creek Trail - # ,Existing,362,Wood Decking,0.01149261,10,Bridge,5,East Fork Mine Creek Trail,COR,YES,60.6809860396124,OPEN,101,e0c1e699-91e2-456f-9a18-242830b04766,241 Newton Rd,A
861,Trail,East Fork Mine Creek Trail,Existing,NA,Asphalt,0.01861524,10,NA,0,East Fork Mine Creek Trail,COR,YES,98.2117471732238,OPEN,101,082bfbe7-557e-45ff-ba05-e418246599d1,241 Newton Rd,A
862,Structure,East Fork Mine Creek Trail - # ,Existing,361,Metal,0.01141418,10,Bridge,5,East Fork Mine Creek Trail,COR,YES,60.2668746007177,OPEN,101,b6c4e601-5382-4a0a-ae19-e7b4dff20107,241 Newton Rd,A
863,Structure,East Fork Mine Creek Trail - # ,Existing,360,Wood Decking,0.01590188,10,Boardwalk,5,East Fork Mine Creek Trail,COR,YES,83.9619309157585,OPEN,101,179284ed-0f18-45b6-90fa-31efd5879994,241 Newton Rd,A
864,Trail,East Fork Mine Creek Trail,Existing,NA,Asphalt,0.44085536,10,NA,0,East Fork Mine Creek Trail,COR,YES,2327.14700950981,OPEN,112,67b26f1a-8234-4bf0-819c-4a0aa62f8475,8011 Old Deer Trl,A
865,Structure,East Fork Mine Creek Trail,Existing,358,Asphalt,0.03199173,11,NA,,East Fork Mine Creek Trail,COR,YES,168.830846212357,OPEN,114,dc7b86e4-3c61-4e5f-93ba-8767169e687f,8016 Old Deer Trl,A
866,Structure,East Fork Mine Creek Trail - # ,Existing,357,Wood Decking,0.01121634,10,Boardwalk,5,East Fork Mine Creek Trail,COR,YES,59.222273322687,OPEN,114,d0392c4c-4200-45a0-8d75-3fabe3f662ba,8016 Old Deer Trl,A
867,Structure,East Fork Mine Creek Trail - # ,Existing,356,Metal,0.01558898,10,Bridge,5,East Fork Mine Creek Trail,COR,YES,82.309808809578,OPEN,114,6ded4505-2c13-4e8a-909b-5b405e94dfbf,8016 Old Deer Trl,A
868,Structure,East Fork Mine Creek Trail - # ,Existing,355,Wood Decking,0.01084311,10,Boardwalk,5,East Fork Mine Creek Trail,COR,YES,57.2516442613606,OPEN,114,f0b6835a-a7d9-48a4-a4fc-ab5bdd4c49aa,8016 Old Deer Trl,A
869,Trail,East Fork Mine Creek Trail,Existing,NA,Asphalt,0.08540569,10,NA,0,East Fork Mine Creek Trail,COR,YES,450.923903211454,OPEN,116,198fd366-0393-4d77-a895-e24c26273182,8207 Clear Brook Dr,A
870,Structure,East Fork Mine Creek Trail - # ,Existing,354,Wood Decking,0.01836136,10,Boardwalk,5,East Fork Mine Creek Trail,COR,YES,96.947961608865,OPEN,116,8edfa899-034a-4b77-a3e5-6f2c36556818,8207 Clear Brook Dr,A
871,SidewalkConnection,East Fork Mine Creek Trail,Existing,NA,Concrete,0.204320433678287,5,Sidewalk,0,East Fork Mine Creek Trail,COR,NO,1078.81188954942,OPEN,119,82942341-e567-482c-aea0-4c851d073c64,8235 Clear Brook Dr,A
872,Crossing,East Fork Mine Creek Trail,Existing,NA,Asphalt,0.00878569,5,NA,0,East Fork Mine Creek Trail,COR,NO,46.3884571815229,OPEN,120,841fe76f-cbb8-4e55-b905-606a9fc98f40,8303 Running Cedar Trl,A
873,SidewalkConnection,East Fork Mine Creek Trail,Existing,NA,Concrete,0.0990473732122877,5,Sidewalk,0,East Fork Mine Creek Trail,COR,NO,522.970130422506,OPEN,120,0f1e9fce-ae19-4f37-a027-72edadb315c0,8303 Running Cedar Trl,A
874,SidewalkConnection,East Fork Mine Creek Trail,Existing,NA,Concrete,0.090060861242289,5,Sidewalk,0,East Fork Mine Creek Trail,COR,NO,475.521347233714,OPEN,122,7c58b9c2-da77-4eea-aa8f-4b88b4f4938d,8403 Running Cedar Trl,A
875,SidewalkConnection,East Fork Mine Creek Trail,Existing,NA,Concrete,0.0266298649671583,5,Sidewalk,0,East Fork Mine Creek Trail,COR,NO,140.605687002452,OPEN,126,090974af-1c3b-4b60-af5e-515d3639c838,8423 Running Cedar Trl,A
876,SidewalkConnection,East Fork Mine Creek Trail,Existing,NA,Concrete,0.190957627473876,10,Sidewalk,0,East Fork Mine Creek Trail,COR,NO,1008.25627280388,OPEN,115,95e41f29-0b03-4be1-bbde-8674d77490cc,8291 Strickland Rd,A
878,Trail,East Fork Mine Creek Trail,Existing,NA,Asphalt,0.02778998,10,NA,0,East Fork Mine Creek Trail,COR,YES,146.706670162076,OPEN,116,0426c224-04ff-48b9-825b-d30e21af5563,8207 Clear Brook Dr,A
879,SidewalkConnection,East Fork Mine Creek Trail,Existing,NA,Concrete,0.0654160630821898,5,Sidewalk,0,East Fork Mine Creek Trail,COR,NO,345.39681299448,OPEN,101,e28e290a-4db6-4caa-95c1-0a6eda4185d2,241 Newton Rd,A
